,musicId,Arousal(mean),Valence(mean),class,mode,tempo,mfcc_mean[1],mfcc_mean[2],mfcc_mean[3],mfcc_mean[4],mfcc_mean[5],mfcc_mean[6],mfcc_mean[7],mfcc_mean[8],mfcc_mean[9],mfcc_mean[10],mfcc_mean[11],mfcc_mean[12],mfcc_mean[13],mfcc_mean[14],mfcc_mean[15],mfcc_mean[16],mfcc_std[1],mfcc_std[2],mfcc_std[3],mfcc_std[4],mfcc_std[5],mfcc_std[6],mfcc_std[7],mfcc_std[8],mfcc_std[9],mfcc_std[10],mfcc_std[11],mfcc_std[12],mfcc_std[13],mfcc_std[14],mfcc_std[15],mfcc_std[16],cqt_mean[1],cqt_mean[2],cqt_mean[3],cqt_mean[4],cqt_mean[5],cqt_mean[6],cqt_mean[7],cqt_mean[8],cqt_mean[9],cqt_mean[10],cqt_mean[11],cqt_mean[12],cqt_std[1],cqt_std[2],cqt_std[3],cqt_std[4],cqt_std[5],cqt_std[6],cqt_std[7],cqt_std[8],cqt_std[9],cqt_std[10],cqt_std[11],cqt_std[12],zcr_mean,zcr_std,rms_mean,rms_std, sc_mean,sc_std, rolloff_mean, rolloff_std
173,219,0.8375,0.75,Happy,D大调,265.97013052208837,-57.6596794128418,151.46975708007812,-42.13114929199219,49.97792053222656,-20.3106689453125,33.563167572021484,-2.7588560581207275,11.795891761779785,0.6789495348930359,7.752500534057617,3.640660524368286,-0.5116288661956787,4.142672061920166,-2.469343900680542,7.686913967132568,-2.063774347305298,50.26801300048828,18.46236228942871,13.20586109161377,12.144050598144531,10.758296012878418,8.761813163757324,8.258752822875977,9.49027156829834,6.808920383453369,6.064998626708984,5.725526332855225,6.007168769836426,6.201172351837158,5.3515167236328125,5.134025573730469,5.007498264312744,0.4061638414859772,0.6977065801620483,0.6337272524833679,0.39782997965812683,0.56810063123703,0.3577883839607239,0.4720505475997925,0.2887974679470062,0.34736138582229614,0.5080158710479736,0.22344644367694855,0.26473313570022583,0.16349078714847565,0.21682986617088318,0.2936451733112335,0.16524364054203033,0.2609335482120514,0.17123259603977203,0.2888566851615906,0.15498606860637665,0.18524540960788727,0.291635662317276,0.12516355514526367,0.13976439833641052,0.060999428353658534,0.029084843545386332,0.2656186521053314,0.0876416340470314,1409.2090106758392,341.4863614184627,3011.961590768609,656.9099286654421
174,220,0.6875,0.675,Happy,F大调,272.65062949640287,-55.80595016479492,149.41976928710938,-44.001380920410156,49.098331451416016,-22.165462493896484,35.30262756347656,-3.4853219985961914,15.892660140991211,-0.47972774505615234,7.44032621383667,0.09857182949781418,0.31085404753685,5.013721466064453,0.33114978671073914,9.601749420166016,-0.40950971841812134,45.343326568603516,19.979244232177734,13.42697811126709,15.76511287689209,9.730603218078613,8.080170631408691,9.839982986450195,9.021300315856934,7.359217166900635,6.153736114501953,6.105078220367432,5.80159330368042,5.399222373962402,5.394648551940918,5.067944526672363,5.467702388763428,0.7646215558052063,0.42397910356521606,0.5493296980857849,0.31846171617507935,0.39425644278526306,0.38900238275527954,0.31830698251724243,0.39093631505966187,0.234998419880867,0.30500534176826477,0.22554433345794678,0.273586243391037,0.3066621720790863,0.19919200241565704,0.3024936616420746,0.18246868252754211,0.20809756219387054,0.2904171347618103,0.19698669016361237,0.19963891804218292,0.13702602684497833,0.17822059988975525,0.12519797682762146,0.15089048445224762,0.05969613807181382,0.03184879402592123,0.26915839314460754,0.07219258695840836,1446.9132935761913,377.15246047411176,3082.332207210722,789.5020899336915
175,221,0.8125,0.7,Happy,降A大调,303.223814229249,-29.975479125976562,123.85829162597656,-48.27375793457031,66.84129333496094,-34.2818603515625,38.24551010131836,-11.844124794006348,21.749895095825195,-11.152188301086426,7.151174068450928,3.028099775314331,-1.0453401803970337,3.3239917755126953,-8.439268112182617,9.656935691833496,-6.612999439239502,51.76846694946289,24.09775733947754,13.665009498596191,14.252511978149414,10.960750579833984,12.261746406555176,11.640707969665527,9.985882759094238,8.638092041015625,9.515637397766113,8.542463302612305,8.85744571685791,7.480621814727783,7.106828689575195,6.561994552612305,6.452695369720459,0.7582873106002808,0.580818235874176,0.6283423900604248,0.6081078052520752,0.5028903484344482,0.6256163716316223,0.506493091583252,0.6219530701637268,0.5249843001365662,0.3854318857192993,0.5484804511070251,0.35042884945869446,0.2400355041027069,0.21027013659477234,0.22209523618221283,0.24144016206264496,0.23347651958465576,0.2662055790424347,0.23142552375793457,0.24450083076953888,0.2874934673309326,0.17641058564186096,0.2717513144016266,0.14756692945957184,0.10529947230637512,0.06770190984948068,0.28716614842414856,0.1021260917186737,2059.0255338065713,590.9217068123879,4316.026893028846,863.1841441670865
176,222,0.6625,0.35,Angry,A大调,265.97013052208837,-79.42601013183594,165.2068328857422,-38.693878173828125,58.706539154052734,-30.983022689819336,31.679550170898438,-14.804505348205566,8.390007019042969,2.251875638961792,10.793027877807617,-3.368650197982788,-2.6276488304138184,12.164610862731934,-7.955777168273926,8.311403274536133,-4.66424036026001,40.98615264892578,18.212430953979492,13.362706184387207,13.271478652954102,12.606234550476074,10.696060180664062,12.466928482055664,12.461201667785645,9.310152053833008,10.005739212036133,10.427024841308594,7.720414638519287,8.502524375915527,7.176535606384277,7.143643856048584,6.873284339904785,0.20746570825576782,0.40603330731391907,0.3939649760723114,0.2543453574180603,0.5810350775718689,0.2431996464729309,0.46180668473243713,0.26463615894317627,0.3579115867614746,0.58346027135849,0.22224147617816925,0.33050617575645447,0.10491888970136642,0.21497580409049988,0.3210144340991974,0.12718603014945984,0.30663353204727173,0.11693423986434937,0.3210979700088501,0.1275719702243805,0.21032652258872986,0.3371509909629822,0.10355307906866074,0.21931207180023193,0.06945198054543426,0.02700916998028313,0.21348990499973297,0.041220150887966156,1414.7717383744855,362.9936234730928,3122.8844873540675,853.119195281399
177,224,0.5875,0.5,Angry,升c小调,299.5923913043478,-163.89524841308594,107.84575653076172,-3.2318520545959473,50.73269271850586,-8.722600936889648,32.345970153808594,7.476484298706055,25.886320114135742,0.5922294855117798,8.81944465637207,5.844840049743652,8.173161506652832,3.748816967010498,3.4578781127929688,7.265918731689453,-2.0144362449645996,98.97242736816406,47.04636764526367,40.040924072265625,36.46171188354492,17.648624420166016,16.950435638427734,16.903860092163086,13.51571273803711,14.21313190460205,9.589948654174805,9.414820671081543,7.73501443862915,9.777901649475098,8.817302703857422,9.508417129516602,8.559531211853027,0.5885799527168274,0.7381776571273804,0.6693934798240662,0.9145814776420593,0.6452279686927795,0.5121826529502869,0.44448089599609375,0.3975057303905487,0.41345566511154175,0.34241142868995667,0.3380119204521179,0.2744244933128357,0.18878215551376343,0.222050741314888,0.1871291995048523,0.14067916572093964,0.19336733222007751,0.1702791303396225,0.15607903897762299,0.1404063105583191,0.1441684514284134,0.16296912729740143,0.1554301530122757,0.14225533604621887,0.036158275742394975,0.0374642847936557,0.28525274991989136,0.11186286062002182,1404.617727735521,993.326873607474,2936.417717889908,2050.257428077542
178,225,0.4125,0.525,peaceful,降A大调,284.48908083441984,-203.74427795410156,126.76903533935547,7.178846836090088,59.960723876953125,11.7405424118042,38.036827087402344,11.054306983947754,9.66296672821045,11.478440284729004,0.7849435210227966,6.036130428314209,-1.6873648166656494,1.5294456481933594,-1.7957011461257935,-0.8933477401733398,-0.19693438708782196,99.84521484375,32.05143737792969,39.86897659301758,18.840322494506836,20.560644149780273,20.104904174804688,15.159341812133789,11.653060913085938,10.600760459899902,11.426531791687012,11.236473083496094,10.115058898925781,8.559745788574219,8.263108253479004,7.9157185554504395,7.366279602050781,0.6191478371620178,0.5872174501419067,0.6636454463005066,0.6802418828010559,0.5549851059913635,0.5783321261405945,0.5308542251586914,0.7369243502616882,0.7483339309692383,0.4654242694377899,0.3821090757846832,0.29024815559387207,0.2303798645734787,0.2206568419933319,0.23083288967609406,0.2523699700832367,0.24252989888191223,0.2533285915851593,0.25590330362319946,0.26778385043144226,0.27283963561058044,0.18850946426391602,0.22457750141620636,0.12254109233617783,0.031964599326477404,0.03573982020343873,0.23190489411354065,0.14499621093273163,955.6147694728221,631.7739374072893,2214.1335214413743,1558.78307634458
179,227,0.475,0.425,Sad,升g小调,310.2414099526066,-177.3789520263672,125.4526138305664,-4.300352096557617,49.36208724975586,-7.521991729736328,27.04640769958496,3.6078171730041504,9.168050765991211,10.777965545654297,5.90419864654541,9.382124900817871,4.905650615692139,5.161440849304199,-2.012443780899048,3.091999053955078,-1.4260550737380981,84.67543029785156,30.87441635131836,33.70152282714844,29.73554039001465,22.26137924194336,13.82710075378418,17.24576187133789,12.41098690032959,12.563104629516602,15.034554481506348,9.507503509521484,8.68877124786377,10.174884796142578,9.215543746948242,9.606160163879395,8.197799682617188,0.5879612565040588,0.7462255954742432,0.5736222863197327,0.7371949553489685,0.5897461175918579,0.4978788495063782,0.6140516400337219,0.4683748185634613,0.5233087539672852,0.37352460622787476,0.40617135167121887,0.2961719036102295,0.2712804675102234,0.24880556762218475,0.2621218264102936,0.262574702501297,0.26596829295158386,0.24918322265148163,0.2696249485015869,0.23459801077842712,0.2712019979953766,0.18646551668643951,0.20293138921260834,0.19121553003787994,0.03308645148026316,0.04022496057131219,0.21510997414588928,0.12245900183916092,1195.8781207468485,673.2478130699822,2729.7584935238488,1482.3584513359347
180,228,0.55,0.425,Angry,升c小调,224.450325732899,-176.67466735839844,157.67135620117188,0.6733762621879578,25.590795516967773,-8.042953491210938,20.782228469848633,-0.7278736233711243,11.740925788879395,5.673977375030518,11.192235946655273,2.3958280086517334,5.952014923095703,9.110034942626953,4.347378730773926,5.733798503875732,-3.3705921173095703,83.31212615966797,32.32284164428711,25.117599487304688,25.91594696044922,18.021865844726562,11.098328590393066,13.470101356506348,10.220107078552246,9.354537963867188,7.155638694763184,7.813602924346924,6.367697238922119,6.62553596496582,7.899405479431152,8.061264038085938,9.062715530395508,0.5174126625061035,0.7303329706192017,0.5678728818893433,0.5823293328285217,0.4018007814884186,0.36361443996429443,0.40765470266342163,0.4092215895652771,0.47914794087409973,0.43399983644485474,0.43018749356269836,0.3618326187133789,0.2362227886915207,0.2634804844856262,0.2033521980047226,0.2910574972629547,0.21213361620903015,0.1730579286813736,0.1933831125497818,0.1649874746799469,0.2350625991821289,0.20225539803504944,0.23713909089565277,0.19976593554019928,0.041792917872648334,0.031019283352775297,0.1342257857322693,0.0648016557097435,1056.9444484774767,586.630819367378,2266.0735863162536,1404.768148491016
181,229,0.45,0.4,Sad,降A大调,296.26358695652175,-147.0696258544922,117.76809692382812,-38.51128387451172,42.908241271972656,-12.430866241455078,16.333839416503906,7.750216484069824,6.296520233154297,8.695324897766113,3.9388198852539062,-4.57754373550415,-2.8516178131103516,6.0303449630737305,-3.788210868835449,-3.03884220123291,-4.161858081817627,83.95391845703125,42.01466751098633,32.92973709106445,30.194612503051758,22.729236602783203,14.489928245544434,16.83894920349121,15.188433647155762,14.021177291870117,11.022868156433105,10.461614608764648,10.111461639404297,9.289615631103516,10.404702186584473,10.50345516204834,9.566554069519043,0.6296674609184265,0.6624953746795654,0.5875572562217712,0.6498170495033264,0.48909223079681396,0.41092580556869507,0.45123130083084106,0.3960612416267395,0.40227124094963074,0.35628795623779297,0.3945280611515045,0.3401424288749695,0.3096883296966553,0.31151705980300903,0.24590788781642914,0.2458459883928299,0.2219611257314682,0.21094615757465363,0.2426714301109314,0.22835473716259003,0.22181779146194458,0.20738287270069122,0.23282098770141602,0.19018353521823883,0.08732153996297488,0.08505080128221328,0.21524085104465485,0.18444451689720154,1598.295724063342,908.3097640163894,3060.3908953939954,1399.5687157008556
182,230,0.3625,0.7375,peaceful,d小调,271.8575256290774,-185.22265625,145.93557739257812,-37.124759674072266,51.73857879638672,-16.902698516845703,21.40854263305664,6.9315009117126465,5.104673385620117,1.6047359704971313,4.452114105224609,4.958847999572754,0.6291438937187195,3.996241807937622,1.0572717189788818,4.521732330322266,0.3102324306964874,45.057228088378906,18.906848907470703,11.83755111694336,23.35931968688965,12.543428421020508,11.86999797821045,12.016318321228027,9.805089950561523,10.711380958557129,8.246944427490234,8.083231925964355,6.665213108062744,6.907974720001221,6.123709678649902,6.401813983917236,6.435750961303711,0.5358024835586548,0.5011315941810608,0.6381951570510864,0.4918425679206848,0.5571120977401733,0.5528779029846191,0.40291768312454224,0.3823128640651703,0.3510039746761322,0.4747980237007141,0.35054460167884827,0.3536822199821472,0.2529827058315277,0.2658364772796631,0.29001063108444214,0.23444946110248566,0.2785593569278717,0.283733993768692,0.23247261345386505,0.23909027874469757,0.22434695065021515,0.24918724596500397,0.23588159680366516,0.23373796045780182,0.06324829354296066,0.027625252802639732,0.0904003232717514,0.05172889679670334,1343.861656890677,294.89891330147015,3000.29296875,585.3295589086256
183,231,0.5375,0.55,Happy,g小调,251.65760869565216,-163.57530212402344,109.42945861816406,-5.454453945159912,66.29657745361328,-8.55925178527832,27.380517959594727,-3.0417754650115967,2.1460254192352295,5.076488018035889,2.2176742553710938,6.61440896987915,-2.087111711502075,3.609429359436035,-2.2390151023864746,1.452950358390808,-4.033475399017334,79.93194580078125,26.160097122192383,30.645965576171875,23.430686950683594,21.669391632080078,12.799687385559082,15.64787769317627,16.526968002319336,12.507308959960938,10.36738395690918,9.966333389282227,11.470158576965332,8.917442321777344,11.555744171142578,8.066166877746582,10.904215812683105,0.5848894715309143,0.7502034902572632,0.5433436036109924,0.5929440259933472,0.5185399055480957,0.5716896057128906,0.45864981412887573,0.41572055220603943,0.4355343282222748,0.37113749980926514,0.40703368186950684,0.27942609786987305,0.2521739900112152,0.2908030152320862,0.3068726360797882,0.277255654335022,0.2759464681148529,0.24086257815361023,0.2366742491722107,0.21096360683441162,0.23219385743141174,0.18845584988594055,0.23000696301460266,0.1432315707206726,0.05865921893112442,0.0443838068928005,0.182832270860672,0.14832010865211487,1550.158764134736,661.4496259285049,3512.4706333166296,1466.242517883209
184,232,0.4125,0.475,Sad,升g小调,279.80672690763055,-231.8927001953125,122.54840087890625,3.759514570236206,43.50546646118164,3.127014636993408,27.726892471313477,4.425153732299805,5.7591400146484375,3.8827381134033203,4.738489151000977,1.3071303367614746,-5.360450267791748,1.9657337665557861,-2.2904820442199707,2.4805755615234375,-1.0003986358642578,85.5478744506836,23.1385555267334,27.876996994018555,24.482269287109375,18.988910675048828,17.04671859741211,14.563913345336914,11.382545471191406,10.457843780517578,14.185647964477539,8.959992408752441,9.919580459594727,10.037628173828125,8.224221229553223,9.4642972946167,8.79613208770752,0.2619667053222656,0.41605886816978455,0.28377771377563477,0.5167710781097412,0.2652320861816406,0.2962859869003296,0.37064328789711,0.2194497138261795,0.4380793869495392,0.21045522391796112,0.4449180066585541,0.2609122693538666,0.27385464310646057,0.3558804988861084,0.26706963777542114,0.3346399962902069,0.271086722612381,0.27506664395332336,0.2877882421016693,0.1795455813407898,0.31495431065559387,0.1752675473690033,0.31593000888824463,0.23813366889953613,0.04290310362135633,0.02701881755047137,0.123027503490448,0.10668133199214935,1122.078857926829,443.2397340875168,2543.844998443077,1184.298652674601
185,233,0.4,0.4875,Sad,升d小调,307.84921671018276,-163.5131072998047,108.07522583007812,-0.7921006083488464,66.76891326904297,-13.6030912399292,21.689395904541016,-2.1026995182037354,7.7567548751831055,-7.931833744049072,4.982861518859863,1.266431212425232,-5.254518032073975,5.412165641784668,-2.8983612060546875,2.8533318042755127,-3.4395744800567627,76.590576171875,32.12431335449219,33.78138732910156,21.603038787841797,20.14130210876465,18.3385009765625,15.53959846496582,14.5310697555542,12.705289840698242,10.236991882324219,11.499837875366211,9.943181037902832,8.836434364318848,8.897064208984375,9.914454460144043,8.803566932678223,0.5235802531242371,0.6162917017936707,0.45482170581817627,0.4942702651023865,0.35526928305625916,0.4495338499546051,0.3096252679824829,0.3019959330558777,0.3632669150829315,0.2840581238269806,0.5636737942695618,0.26870906352996826,0.2998139262199402,0.3428106904029846,0.28108158707618713,0.32216915488243103,0.24368087947368622,0.2743355929851532,0.1972525715827942,0.19945986568927765,0.23575140535831451,0.17150884866714478,0.3378036916255951,0.17219653725624084,0.05231936898689808,0.061603582004674494,0.22181716561317444,0.11079765111207962,1496.4875917295626,748.8637921991112,3405.735713595049,1491.85574072224
186,234,0.3875,0.4375,Sad,升F大调,276.78169964028774,-176.7510986328125,88.34215545654297,-5.963423728942871,65.59676361083984,-2.8810205459594727,29.967632293701172,-7.047224521636963,7.867898941040039,1.6108876466751099,-4.729511260986328,1.8086885213851929,2.84496808052063,3.398981809616089,-1.6626466512680054,-0.7315476536750793,-0.45118051767349243,85.3534164428711,30.696495056152344,32.92144012451172,22.51473045349121,21.616188049316406,15.67573070526123,21.079801559448242,17.044227600097656,15.301630020141602,12.635425567626953,10.556795120239258,10.290403366088867,10.639138221740723,10.131248474121094,10.611352920532227,9.850342750549316,0.48868295550346375,0.743681013584137,0.4763783812522888,0.50801020860672,0.4510498046875,0.43573030829429626,0.4793381690979004,0.34402385354042053,0.45502111315727234,0.3136498034000397,0.34528258442878723,0.3501218557357788,0.25617289543151855,0.31903374195098877,0.2514590919017792,0.27185747027397156,0.251995712518692,0.24721446633338928,0.26329153776168823,0.1755443662405014,0.2462845742702484,0.2124674767255783,0.20191557705402374,0.25111275911331177,0.06495077001348382,0.06778402737775953,0.2006102353334427,0.14797870814800262,1712.2713880555148,801.6656280077799,3800.012446002297,1525.4247030752201
187,235,0.45,0.7,peaceful,F大调,311.3594890510949,-175.56907653808594,138.05126953125,-24.749004364013672,47.00896453857422,11.120583534240723,15.763071060180664,14.481117248535156,11.167352676391602,7.358679294586182,7.6863298416137695,6.406741619110107,3.337778091430664,3.3605525493621826,-1.915630578994751,2.45275616645813,3.534214496612549,68.68983459472656,24.644760131835938,24.640756607055664,14.682032585144043,15.226268768310547,16.302879333496094,12.06580638885498,10.793292045593262,10.375807762145996,8.153878211975098,10.393950462341309,6.950148582458496,7.577413082122803,7.202134609222412,7.050213813781738,7.261346817016602,0.7250645160675049,0.9173784852027893,0.9009882807731628,0.7631996870040894,0.7173473238945007,0.6907721161842346,0.6151142120361328,0.621657133102417,0.45165055990219116,0.5554771423339844,0.462887167930603,0.43506747484207153,0.12872430682182312,0.11866597831249237,0.12868550419807434,0.14631174504756927,0.16967198252677917,0.19707925617694855,0.16235065460205078,0.22750256955623627,0.14909207820892334,0.19692324101924896,0.19413898885250092,0.1883470118045807,0.04240104951054217,0.030105832404699395,0.18658587336540222,0.15628936886787415,1080.0229255784632,383.3333661899725,2419.831119852004,837.8641643701654
188,236,0.3125,0.3,Sad,b小调,228.5634176182708,-247.04295349121094,166.4534912109375,46.55363845825195,43.927001953125,-3.8199408054351807,33.52101516723633,7.268847465515137,2.2618024349212646,2.8448355197906494,13.103096008300781,-2.013234853744507,-4.2775959968566895,10.805903434753418,0.4862576127052307,-2.628419876098633,-0.8365384936332703,88.45848083496094,35.04839324951172,37.64375686645508,25.336965560913086,22.41830062866211,17.17336654663086,13.594188690185547,12.746740341186523,13.552095413208008,12.61555004119873,11.540654182434082,14.151992797851562,11.54626750946045,8.527297973632812,9.184759140014648,7.066503524780273,0.15025626122951508,0.32659658789634705,0.45856454968452454,0.21042945981025696,0.3723737895488739,0.21715715527534485,0.5466358661651611,0.3782094120979309,0.12995095551013947,0.22956494987010956,0.14074240624904633,0.43707820773124695,0.1497432291507721,0.2800619900226593,0.34452879428863525,0.19757069647312164,0.31039100885391235,0.2297411859035492,0.3328149616718292,0.32245829701423645,0.15510673820972443,0.21367588639259338,0.12822984158992767,0.3558898866176605,0.028417827167905037,0.03452994803651038,0.1851017326116562,0.06764266639947891,707.134991385197,625.3645447315843,1399.236748623822,1532.0240345299171
189,237,0.525,0.3125,Angry,C大调,242.49332740213524,-160.58314514160156,134.89845275878906,-7.9525885581970215,45.74846267700195,-5.726993083953857,26.70576286315918,8.048280715942383,6.085028171539307,5.863013744354248,4.534796714782715,3.8358521461486816,3.9439215660095215,4.721958160400391,1.630953311920166,2.602018117904663,-7.091153621673584,78.91828155517578,34.47661209106445,36.33384704589844,25.99472999572754,19.122831344604492,16.278621673583984,18.16494369506836,14.169145584106445,11.743111610412598,10.179892539978027,10.367239952087402,10.437200546264648,9.359580039978027,9.567989349365234,9.77025318145752,10.039647102355957,0.6050117611885071,0.5754680633544922,0.5036577582359314,0.49682074785232544,0.5267608761787415,0.4571956396102905,0.5762194991111755,0.45304951071739197,0.37787923216819763,0.4052080512046814,0.45685094594955444,0.4797121286392212,0.26618722081184387,0.2850593030452728,0.29880133271217346,0.29340556263923645,0.28761258721351624,0.2585242688655853,0.2811475098133087,0.27146029472351074,0.2475149780511856,0.26137056946754456,0.2513113021850586,0.2667335867881775,0.04119503039338429,0.041623696682528334,0.2350214123725891,0.12664969265460968,1162.24327570548,694.1885546657652,2393.9513034046354,1433.3673245344708
190,238,0.6375,0.5625,Happy,F大调,329.40840938722295,-151.7880401611328,124.21174621582031,-8.145441055297852,52.09944534301758,-3.8287439346313477,21.088497161865234,5.993234157562256,5.196007251739502,-10.024091720581055,11.242768287658691,4.3853936195373535,-1.4709396362304688,3.090301275253296,-2.4273781776428223,4.544503688812256,-0.6586061120033264,70.30085754394531,26.304264068603516,25.141918182373047,21.770341873168945,16.614492416381836,14.304850578308105,11.963797569274902,13.005617141723633,15.090831756591797,10.790020942687988,8.500553131103516,10.4878568649292,7.538660526275635,8.028706550598145,7.68418550491333,7.710874557495117,0.595606803894043,0.6561140418052673,0.5444453954696655,0.6242009997367859,0.5332233309745789,0.7511703372001648,0.5177217721939087,0.5232382416725159,0.5654354691505432,0.5565996766090393,0.5822586417198181,0.41728782653808594,0.22007644176483154,0.2526838779449463,0.2255636304616928,0.25994542241096497,0.22662045061588287,0.23811200261116028,0.26380181312561035,0.26303255558013916,0.2945166230201721,0.28534677624702454,0.2581704258918762,0.24491558969020844,0.04919956954301854,0.03904975369616583,0.18648399412631989,0.11782904714345932,1345.6413355349393,521.7680991598571,3054.184196887674,1056.6114308133806
191,239,0.625,0.6875,Happy,A大调,315.71323921150776,-127.99585723876953,109.18107604980469,-10.789310455322266,59.29468536376953,-20.85831642150879,30.376014709472656,-3.9996023178100586,7.5759596824646,-6.471769332885742,2.1563491821289062,4.6833882331848145,-5.467381954193115,7.482484817504883,-3.537684917449951,4.267380714416504,-3.9691402912139893,79.46904754638672,36.74187469482422,30.070938110351562,29.813119888305664,21.38808250427246,17.753463745117188,16.798015594482422,13.752237319946289,14.742074966430664,11.007763862609863,10.323779106140137,9.508255958557129,11.039584159851074,10.333355903625488,9.394460678100586,10.763885498046875,0.5745499730110168,0.6415071487426758,0.56955885887146,0.559555172920227,0.7658060193061829,0.5453125834465027,0.46100738644599915,0.4144013524055481,0.447319895029068,0.4526093602180481,0.3375302255153656,0.42637956142425537,0.2821287512779236,0.2995968163013458,0.2860483229160309,0.2625945210456848,0.2566359043121338,0.24760223925113678,0.2468220293521881,0.22814400494098663,0.23125682771205902,0.2635875642299652,0.187698096036911,0.24198569357395172,0.07127183856386127,0.07825138956531122,0.2705462872982025,0.17039236426353455,1716.9444684998875,918.6103396511149,3671.3728991421785,1564.3470237673564
192,241,0.525,0.5625,Happy,G大调,333.97633744855966,-146.2115936279297,121.23194885253906,-25.78882598876953,41.02986526489258,-0.3805069625377655,38.23194122314453,3.990269422531128,9.424591064453125,2.431216239929199,8.199267387390137,6.44186544418335,4.562723636627197,6.499639511108398,5.957950115203857,6.598712921142578,1.1097830533981323,53.58798599243164,28.13801383972168,20.00891876220703,17.855430603027344,15.61131477355957,14.521231651306152,12.47552490234375,12.158044815063477,10.908814430236816,9.022911071777344,6.729940891265869,6.203647613525391,5.500927448272705,6.223976135253906,5.220301151275635,6.2982048988342285,0.5944920778274536,0.5790131092071533,0.8850845098495483,0.6456844806671143,0.6758701205253601,0.6067472100257874,0.5195589661598206,0.555845320224762,0.3621784746646881,0.4771139323711395,0.39087358117103577,0.31348055601119995,0.24999643862247467,0.27848586440086365,0.1710679531097412,0.25288569927215576,0.2548017203807831,0.2773119807243347,0.24930088222026825,0.24973075091838837,0.1958846151828766,0.18265528976917267,0.16755518317222595,0.1562138944864273,0.03369824992382694,0.03677411929481024,0.2572214603424072,0.12236608564853668,1334.1110042730431,637.3143924433576,3026.366384112203,1409.9901387420323
193,242,0.625,0.6125,Happy,d小调,311.89579586330933,-152.8748779296875,105.51049041748047,-20.232837677001953,59.31108856201172,2.0439274311065674,30.21538543701172,5.7691497802734375,14.679241180419922,0.969244122505188,11.789469718933105,5.7035231590271,1.321565866470337,3.7127060890197754,-2.7724266052246094,2.2172675132751465,-1.0398043394088745,87.66190338134766,39.274566650390625,28.080856323242188,17.478389739990234,20.403793334960938,16.09691047668457,17.494182586669922,15.707893371582031,14.142967224121094,8.836337089538574,10.843257904052734,8.893675804138184,8.008223533630371,8.921600341796875,7.492218017578125,7.2840776443481445,0.5494933724403381,0.5270219445228577,0.7112743854522705,0.40684622526168823,0.41083696484565735,0.47924181818962097,0.36652377247810364,0.4658365547657013,0.36420658230781555,0.5280234217643738,0.3751283586025238,0.2636328935623169,0.3351070284843445,0.269929438829422,0.2967962622642517,0.21777896583080292,0.24428381025791168,0.26031583547592163,0.20751705765724182,0.2744794487953186,0.21736367046833038,0.3147886395454407,0.2641761898994446,0.1667216718196869,0.05280362783409908,0.06153879154497322,0.2658516466617584,0.16811926662921906,1399.119452842452,794.631160740241,3003.2280111522423,1536.2156719519342
194,244,0.2875,0.4125,Sad,降A大调,305.16014234875445,-149.71682739257812,128.6613311767578,-15.18883228302002,39.406314849853516,-0.9643023610115051,24.65723419189453,0.9855017066001892,15.76375675201416,0.08118447661399841,8.980707168579102,5.366258144378662,3.6736316680908203,4.209409236907959,0.07323355227708817,7.102643966674805,-0.5112011432647705,58.49589920043945,29.878206253051758,25.83156967163086,23.132978439331055,14.431684494018555,14.547844886779785,12.88158130645752,12.978410720825195,10.790844917297363,9.921338081359863,8.77754020690918,7.652811050415039,7.983827114105225,7.362908840179443,7.257895469665527,6.995728492736816,0.5485930442810059,0.6018010377883911,0.6113976836204529,0.9008094072341919,0.5035622119903564,0.44838371872901917,0.42086976766586304,0.41794273257255554,0.5854631662368774,0.33459192514419556,0.37418797612190247,0.35275042057037354,0.26285848021507263,0.30292046070098877,0.30561143159866333,0.1566595733165741,0.26519712805747986,0.22992528975009918,0.22328200936317444,0.22107894718647003,0.2777754068374634,0.18285545706748962,0.16132625937461853,0.1763237863779068,0.03646626972687138,0.03787567755612629,0.2553289830684662,0.17775602638721466,1243.4891872294122,622.6430093312458,2632.3063811692805,1323.735805232663
195,249,0.5375,0.45,Angry,g小调,266.8087121212121,-187.66287231445312,104.81394958496094,-14.691587448120117,54.86652755737305,3.92594051361084,24.681896209716797,12.082847595214844,5.450750350952148,0.9801809787750244,10.67012882232666,5.932305812835693,-2.8909149169921875,3.537686347961426,-4.026029109954834,-0.1782679408788681,1.5358505249023438,93.37844848632812,37.739295959472656,36.33211135864258,28.820119857788086,24.958206176757812,15.092663764953613,17.12578773498535,13.70227336883545,14.110807418823242,11.274190902709961,10.763189315795898,10.117802619934082,9.907297134399414,10.682622909545898,9.805789947509766,9.098705291748047,0.523507833480835,0.5250541567802429,0.6737778186798096,0.48278698325157166,0.592725932598114,0.501415491104126,0.4227372407913208,0.4600057303905487,0.4332992434501648,0.5306715965270996,0.4316520690917969,0.39990612864494324,0.2958572804927826,0.2719855010509491,0.2843971848487854,0.22543974220752716,0.2912605404853821,0.2688072621822357,0.20466646552085876,0.2664739191532135,0.2395046353340149,0.27354007959365845,0.24375484883785248,0.21446901559829712,0.05745247931469708,0.06648179522278344,0.2210305780172348,0.1708916425704956,1358.6610799943332,833.380509771347,2889.5279649664594,1569.1686948819854
